OrgID,Name,Size,Type,StAdd,City,Zip,County,State,Latitude,Longitude
2498,Pacific Serenades,Very Small,Performing Arts,Los Angeles Center Studios,Los Angeles,90017,Los Angeles,CA,34.053387,-118.265378
2502,Flights of Fantasy Story Theatre,Very Small,"Broadcasters, Producers, TV, Film & Digital Media",8048 Le Berthon St.,Sunland,91040,Los Angeles,CA,34.26781554,-118.3084102
2507,McGroarty Arts Center,Medium,Education,7570 McGroarty Terrace,Tujunga,91042,Los Angeles,CA,34.25056046,-118.2975966
2512,Culver City Symphony Orchestra,Small,Performing Arts,P O Box 4846,Culver City,90231,Los Angeles,CA,33.999494,-118.391303
2515,Palos Verdes Art Center,Large,Support & Advocacy,5504 W. Crestridge Rd.,Rancho Palos Verdes,90275,Los Angeles,CA,33.76659639,-118.3723768
2520,Social and Public Art Resource Center (SPARC),Medium,Community,685 Venice Blvd.,Venice,90291,Los Angeles,CA,33.99065745,-118.4593625
2525,PMCA (Pasadena Museum of California Art),Large,"Museums, Visual Arts, History",490 East Union Street,Pasadena,91101,Los Angeles,CA,34.14711395,-118.1400697
2544,Santa Monica Group Theatre aka Santa Monica Playhouse,Small,Performing Arts,1211 4th Street,Santa Monica,90401,Los Angeles,CA,34.01898878,-118.4976298
2550,Broad Stage,Large,Performing Arts,1900 Pico Boulevard,Santa Monica,90405,Los Angeles,CA,34.0190299,-118.4700044
2553,Khmer Arts,Small,Education,"375 Redondo Avenue, Suite 156",Long Beach,90814,Los Angeles,CA,33.77084809,-118.1527451
2554,Musical Theatre West,Large,Performing Arts,4350 E. 7th Street,Long Beach,90804,Los Angeles,CA,33.77523439,-118.1420702
2560,Independent Shakespeare Co.,Medium,Performing Arts,9800 D Topanga Canyon Blvd.,Chatsworth,91311,Los Angeles,CA,34.24757591,-118.6062699
2573,chamber orchestra of the south bay,Small,Performing Arts,PO BOX 2095,Palos Verdes Peninsula,90274,Los Angeles,CA,33.772826,-118.370775
2576,Shakespeare At Play,Small,Performing Arts,328 N. Brighton Avenue,Burbank,91506,Los Angeles,CA,34.16597355,-118.3304897
2577,Culture Shock LA,Very Small,Performing Arts,4029 Pacific Avenue #7,San Pedro,90731,Los Angeles,CA,33.70729174,-118.2882953
2579,IAMS (Institute of Art Music & Science),Small,Education,16415 clark ave,Bellflower,90706,Los Angeles,CA,33.88538221,-118.1340266
2581,Culver City Cultural Affairs Foundation,Very Small,Support & Advocacy,9770 Culver Blvd.,Culver City,90232,Los Angeles,CA,34.02168368,-118.3960076
2585,Live Arts Group,Small,Performing Arts,8235 Lincoln Terrace,West Hollywood,90069,Los Angeles,CA,34.097865,-118.370179
2587,University Art Museum CSULB,Medium,"Museums, Visual Arts, History",1250  Bellflower Blvd,Long Beach,90840,Los Angeles,CA,33.78368448,-118.1222441
2594,Celebration Theatre,Small,Performing Arts,7051 B Santa Monica Blvd,Los Angeles,90038,Los Angeles,CA,34.09079312,-118.3416163
2599,Pasadena Conservatory of Music,Large,Education,100 North Hill Avenue,Pasadena,91106,Los Angeles,CA,34.14890401,-118.1212749
2614,Alliance for California Traditional Arts (ACTA),Large,Support & Advocacy,1007 General Kennedy Avenue,San Francisco,94129,San Francisco,CA,37.7954,-122.463998
2632,Inner-City Arts,Large,Education,720 Kohler St.,Los Angeles,90021,Los Angeles,CA,34.03704434,-118.2428757
2640,Mariachi Festival,Very Small,Performing Arts,102 North Boyle Avenue,Los Angeles,90033,Los Angeles,CA,34.04782926,-118.219545
2643,Hollywood Master Chorale,Very Small,Performing Arts,P.O. Box 461135,Los Angeles,90046,Los Angeles,CA,34.105576,-118.366794
2647,Classical Theatre Lab,Very Small,Performing Arts,"7336 Santa Monica Blvd., #831",West Hollywood,90046,Los Angeles,CA,34.09064086,-118.3487811
2653,"Garage Theatre, The",Very Small,Performing Arts,251 East 7th Street,Long Beach,90813,Los Angeles,CA,33.77542818,-118.1902496
2654,California Heritage Museum,Small,"Museums, Visual Arts, History",2612 Main Street,Santa Monica,90405,Los Angeles,CA,34.00208671,-118.4837726
2656,"Guild Opera Company, Inc.",Very Small,Performing Arts,1636 N. Cahuenga Blvd.,Los Angeles,90028,Los Angeles,CA,34.10044934,-118.3294356
2662,Millard Sheets Center for the Arts at Fairplex,Small,"Museums, Visual Arts, History",1101 W. McKinley Ave.,Pomona,91768,Los Angeles,CA,34.08305586,-117.7646953
2667,Kidspace: A Participatory Museum,Large,"Museums, Visual Arts, History",480 North Arroyo Blvd.,Pasadena,91103,Los Angeles,CA,34.1526667,-118.1664659
2668,Aquarium of the Pacific,Very Large,"Museums, Visual Arts, History",100 Aquarium Way,Long Beach,90802,Los Angeles,CA,33.76322407,-118.1966969
2678,"Hmong Association of Long Beach, Inc.",Very Small,Community,P.O. Box 6478,Long Beach,90806,Los Angeles,CA,33.805737,-118.181738
2680,Dia de los Muertos - Main Street Canoga Park,Very Small,"Museums, Visual Arts, History",7248 Owensmouth Ave,Canoga Park,91303,Los Angeles,CA,34.20191433,-118.6014783
2682,LA Ballet,Large,Performing Arts,11755 Exposition Boulevard,Los Angeles,90064,Los Angeles,CA,34.03290647,-118.4488977
2684,Overtone Industries,Very Small,Performing Arts,6535 Wilshire Boulevard,Los Angeles,90048,Los Angeles,CA,34.06446662,-118.371063
2687,Southwest Chamber Music Society,Small,Performing Arts,2500 E. Colorado Boulevard,Pasadena,91107,Los Angeles,CA,34.14569224,-118.0983331
2689,2nd Saturday Art Walk Organization,Very Small,"Museums, Visual Arts, History",117 Linden Avenue,Long Beach,90802,Los Angeles,CA,33.76872977,-118.1864527
2698,Lineage Dance,Small,Performing Arts,556 South Fair Oaks Avenue,Pasadena,91105,Los Angeles,CA,34.13630252,-118.1502918
2710,Echo Park Film Center,Small,"Broadcasters, Producers, TV, Film & Digital Media",1200 N. Alvarado Street,Los Angeles,90026,Los Angeles,CA,34.07808761,-118.2630653
2713,"San Gabriel Valley Pride, Inc.",Very Small,Community,P.O. Box 630,Pasadena,91102,Los Angeles,CA,34.148314,-118.143097
2719,Ryman Arts,Large,Support & Advocacy,315 West Ninth Street,Los Angeles,90015,Los Angeles,CA,34.03310644,-118.5049314
2721,"Theatre @ Boston Court, The",Large,Performing Arts,70 N. Mentor,Pasadena,91106,Los Angeles,CA,34.14700374,-118.1304038
2727,Center for the Arts Eagle Rock,Medium,Support & Advocacy,2225 Colorado Blvd.,Los Angeles,90041,Los Angeles,CA,34.02793038,-118.4754066
2735,Theatricum Botanicum,Medium,Performing Arts,1419 N. Topanga Canyon Blvd.,Topanga,90290,Los Angeles,CA,34.11099455,-118.5921243
2748,light bringer project,Small,Community,99 So. Raymond Avenue,Pasadena,91105,Los Angeles,CA,34.14392602,-118.1493543
2755,Side Street Projects,Small,Education,PO Box 90432,Pasadena,91109,Los Angeles,CA,34.167069,-118.164718
2756,Bilingual Foundation of the Arts,Small,Performing Arts,421 N. Avenue 19,Los Angeles,90031,Los Angeles,CA,34.07745982,-118.22473
2765,"Avenue 50 Studio, Inc.",Small,Performing Arts,131 North Avenue 50,Los Angeles,90042,Los Angeles,CA,34.10596783,-118.2027637
2767,Festival of New American Musicals (FNAM),Very Small,Performing Arts,8896 Carson Street,Culver City,90232,Los Angeles,CA,34.02554822,-118.385528
2776,"Los Angeles Dream Shapers, The",Small,Performing Arts,3500-189 W. Manchester Blvd,Inglewood,90305,Los Angeles,CA,33.960447,-118.331386
2779,"Create Now, Inc.",Small,Education,2007 Wilshire Blvd.,Los Angeles,90057,Los Angeles,CA,34.05750372,-118.2747245
2780,Latino Theater Company,Large,Performing Arts,514 South Spring Street,Los Angeles,90013,Los Angeles,CA,34.04673304,-118.2497377
2785,Culver City Chamber Orchestra,Very Small,Performing Arts,P.O. Box 2504,Culver City,90231,Los Angeles,CA,33.999494,-118.391303
2792,INCA  the Peruvian Ensemble,Very Small,Performing Arts,2261 Kenilworth Avenue,Los Angeles,90039,Los Angeles,CA,34.10074242,-118.2675495
2795,ONE Archives Foundation,Small,"Museums, Visual Arts, History",909 W. Adams Blvd,Los Angeles,90007,Los Angeles,CA,34.03085237,-118.2818438
2796,"World Stage Performance Gallery, Inc., The",Very Small,Performing Arts,4344 Degnan Boulevard,Los Angeles,90008,Los Angeles,CA,34.00519392,-118.3313666
2798,"Cultural Heritage Foundation of Southern California, Inc",Small,"Museums, Visual Arts, History",3800 Homer Street,Los Angeles,90031,Los Angeles,CA,34.08776325,-118.2089556
2812,Cornerstone Theater Company Inc.,Large,Performing Arts,708 Traction Avenue,Los Angeles,90013,Los Angeles,CA,34.04529805,-118.2364217
2815,Black Dahlia Theatre,Very Small,Performing Arts,5453 West Pico Blvd.,Los Angeles,90019,Los Angeles,CA,34.04885446,-118.3570373
2818,Los Angeles County Museum of Natural History Foundation,Very Large,"Museums, Visual Arts, History",900 Exposition Boulevard,Los Angeles,90007,Los Angeles,CA,34.0177572,-118.2905041
2831,Will's Players,Small,Performing Arts,5504 Tyrone Avenue,Sherman Oaks,91401,Los Angeles,CA,34.17046165,-118.4439704
2842,KASA (Kodo Arts Sphere America),Small,Community,P.O. Box 64-2904,Los Angeles,90064,Los Angeles,CA,34.035989,-118.42262
2846,Francisco Martinez Dancetheatre,Very Small,Performing Arts,6723 Matilija Avenue,Van Nuys,91405,Los Angeles,CA,34.1928681,-118.433763
2865,Regina Klenjoski Dance Company,Very Small,Performing Arts,P.O. Box 7732,Long Beach,90807,Los Angeles,CA,33.827641,-118.179228
2871,Granada Hills Chamber of Commerce,Small,Support & Advocacy,17723 Chatsworth Street,Granada Hills,91344,Los Angeles,CA,34.26521376,-118.5206822
2875,We Tell Stories,Very Small,Performing Arts,5740 York Blvd.,Los Angeles,90042,Los Angeles,CA,34.11867624,-118.1931323
2892,Poor Dog Group,Very Small,Performing Arts,2485 Hunter Street,Los Angeles,90021,Los Angeles,CA,34.02778841,-118.2269871
2895,Lark Musical Society Inc.,Medium,Performing Arts,543 Arden Ave.,Glendale,91203,Los Angeles,CA,34.15833925,-118.2652346
2898,City Garage,Very Small,Performing Arts,1340 1/2 4th. St  (Alley),Santa Monica,90406,Los Angeles,CA,34.01712809,-118.4961369
2905,SFVYC (San Fernando Valley Youth Chorus),Very Small,Performing Arts,22700 Sherman Way,Canoga Park,91307,Los Angeles,CA,34.20020429,-118.6221091
2906,Body Weather Laboratory,Very Small,Performing Arts,636 Milwood Avenue,Venice,90291,Los Angeles,CA,33.99158554,-118.4639977
2915,Jazz Tap Ensemble,Very Small,Performing Arts,"1416 Westwood Blvd., Suite 207",Los Angeles,90024,Los Angeles,CA,34.05504195,-118.441116
2916,Theatre of NOTE,Small,Performing Arts,1517 N Cahuenga Blvd,Los Angeles,90028,Los Angeles,CA,34.09857269,-118.329755
2925,Harmony Project,Large,Performing Arts,817 Vine Suite 204,Los Angeles,90038,Los Angeles,CA,34.091104,-118.34303
2929,Ballet Folklorico del Pacifico,Very Small,Performing Arts,4363 Jasmine Avenue,Culver City,90232,Los Angeles,CA,34.012028,-118.3935508
2932,California Institute of the Arts,Very Large,Education,24700 McBean Parkway,Valencia,91355,Los Angeles,CA,34.39229167,-118.5666849
2957,MAK Center for Art and Architecture,Medium,"Museums, Visual Arts, History",835 N. Kings Road,West Hollywood,90069,Los Angeles,CA,34.08600852,-118.3717927
2959,Bootleg Theater,Small,Performing Arts,2220 Beverly Boulevard,Los Angeles,90057,Los Angeles,CA,34.06730749,-118.2719793
2962,Open Fist Theatre Company,Small,Performing Arts,6209 Santa Monica Blvd,Los Angeles,90038,Los Angeles,CA,34.09083364,-118.3246314
2968,Beach Cities Symphony Association,Very Small,Performing Arts,P.O. Box  248,Redondo Beach,90277,Los Angeles,CA,33.832658,-118.38015
2973,"EngAGE, Inc.",Large,Education,"240 E. Verdugo Avenue, Suite 100",Burbank,91502,Los Angeles,CA,34.17210759,-118.3120965
2978,Odyssey Theatre Foundation,Medium,Performing Arts,2055 S. Sepulveda Blvd Los Angeles Ca,Los Angeles,90025,Los Angeles,CA,34.04215399,-118.439702
2981,Monday Evening Concerts,Very Small,Performing Arts,3710 S. Robertson Blvd,Culver City,90232,Los Angeles,CA,34.02809045,-118.3901084
2991,Macha Theatre/Films,Small,Performing Arts,1107 N. Kings Road,West Hollywood,90069,Los Angeles,CA,34.09105291,-118.3731157
3011,Music Circle,Small,Performing Arts,625 S. Madison Avenue,Pasadena,91106,Los Angeles,CA,34.13501989,-118.1387039
3013,Los Angeles Art Association (LAAA or Gallery 825),Small,"Museums, Visual Arts, History",825 North La Cienega Boulevard,Los Angeles,90069,Los Angeles,CA,34.0860181,-118.3767992
3016,Donna Sternberg & Dancers,Very Small,Performing Arts,911 9th St. #206,Santa Monica,90403,Los Angeles,CA,34.02693941,-118.4980818
3019,Kwanzaa Heritage Foundation,Very Small,"Museums, Visual Arts, History",1260 1/2 w. 51ST ST.,Los Angeles,90037,Los Angeles,CA,33.99572372,-118.298089
3022,Ford Theatre Foundation,Large,Performing Arts,2580 Cahuenga Blvd. East,Los Angeles,90068,Los Angeles,CA,34.11731936,-118.3366802
3023,Automata Arts,Small,Performing Arts,3320 West Sunset Blvd,Los Angeles,90026,Los Angeles,CA,34.08665118,-118.2755152
3034,Santa Cecilia Opera and Orchestra Association,Small,Performing Arts,2759 West Broadway,Los Angeles,90041,Los Angeles,CA,34.14351114,-118.2252977
3038,Santa Clarita Performing Arts Center at College of the Canyons,Medium,Performing Arts,26455 Rockwell Canyon Road,Santa Clarita,91355,Los Angeles,CA,34.40583112,-118.5734388
3039,"Theatre Movement Bazaar, Inc",Small,Performing Arts,4189 Greenbush Ave.,Sherman Oaks,91423,Los Angeles,CA,34.14682965,-118.4261693
3046,West Coast Ensemble,Very Small,Performing Arts,c/o Jaffee & Associates,Van Nuys,91408,Los Angeles,CA,34.175689,-118.430158
3051,Polish-American Film Society,Small,"Broadcasters, Producers, TV, Film & Digital Media",7726 Ethel Avenue,North Hollywood,91605,Los Angeles,CA,34.21074032,-118.4166232
3058,Morgan-Wixson Theatre,Small,Performing Arts,2627 Pico Boulevard,Santa Monica,90405,Los Angeles,CA,34.02382179,-118.4619903
3060,Barnsdall Arts,Small,Education,4814 Hollywood Boulevard,Los Angeles,90027,Los Angeles,CA,34.10168212,-118.2947478
3068,Greenway Arts Alliance,Large,Support & Advocacy,544 N. Fairfax Avenue,Los Angeles,90036,Los Angeles,CA,34.08110719,-118.3613671
3076,Young Musicians Foundation,Large,Performing Arts,195 S. Beverly Drive,Beverly Hills,90212,Los Angeles,CA,34.06507439,-118.3990554
3081,Los Angeles County Arts Commission,Very Large,Support & Advocacy,"1055 Wilshire Blvd., Suite 800",Los Angeles,90017,Los Angeles,CA,34.05254689,-118.2627375
3082,LAWTF (Los Angeles Women's Theatre Festival),Very Small,Performing Arts,11411 Cumpston Street #204,North Hollywood,91601,Los Angeles,CA,34.16990965,-118.3795299
3088,"Road Theatre Company, The",Small,Performing Arts,5108 Lankershim Blvd.,North Hollywood,91601,Los Angeles,CA,34.16325053,-118.3732893
3102,"Art of Elysium, The",Large,Support & Advocacy,"3278 Wilshire Boulevard, Suite 1001",Los Angeles,90010,Los Angeles,CA,34.06140287,-118.2937929
3107,Red Nation Celebration,Very Small,Community,"9420 RESEDA BLVD, NORTHRIDGE CA",Northridge,91324,Los Angeles,CA,34.243279,-118.545849
3110,"American Youth Symphony, Inc.",Medium,Performing Arts,2365 Westwood Blvd,Los Angeles,90064,Los Angeles,CA,34.04085167,-118.4292414
3112,Highways Performance Space,Small,Performing Arts,1651 18th Street,Santa Monica,90404,Los Angeles,CA,34.0233978,-118.4773505
3116,Viver Brasil,Small,Performing Arts,2141 N. Gower Street,Los Angeles,90068,Los Angeles,CA,34.10978067,-118.3226705
3117,"Company of Angels, Inc.",Small,Performing Arts,P.O. Box 3480,Los Angeles,90078,Los Angeles,CA,34.099648,-118.328037
3120,Inland Pacific Ballet,Medium,Performing Arts,"5050 Arrow Highway, Room B",Montclair,91763,San Bernardino,CA,34.09246934,-117.6949839
3123,TA'YER,Very Small,Education,1416 N. Garfield Avenue,Pasadena,91104,Los Angeles,CA,34.17031923,-118.1437872
3124,Highland Park Chamber of Commerce,Very Small,Community,1270 NORTH AVENUE 50,Los Angeles,90042,Los Angeles,CA,34.12131982,-118.2068327
3128,"Unusual Suspects Theatre Company, The",Medium,Performing Arts,"10536 Culver Blvd., Suite B",Culver City,90232,Los Angeles,CA,34.01452914,-118.4014963
3129,Los Angeles Jazz Society,Small,Performing Arts,4425 Stewart Avenue,Los Angeles,90066,Los Angeles,CA,33.99196732,-118.4273547
3130,"Tom of Finland Foundation, Inc.",Small,"Museums, Visual Arts, History",1421 Laveta Terrace,Los Angeles,90026,Los Angeles,CA,34.07835001,-118.2547408
3131,Balkan Cultural Center / Los Angeles Greek Film festival,Small,"Broadcasters, Producers, TV, Film & Digital Media","13547 Ventura Blvd., #163",Sherman Oaks,91423,Los Angeles,CA,34.14789566,-118.4286322
3136,Los Angeles Doctors Symphony Orchestra,Very Small,Performing Arts,c/o Kenneth Alexander,Culver City,90232,Los Angeles,CA,34.014991,-118.394848
3149,Southern California Institute of Architecture,Very Large,Education,960 E. 3rd Street,Los Angeles,90013,Los Angeles,CA,34.04385497,-118.2328895
3150,Center for Cultural Innovation,Medium,Support & Advocacy,"244 S. San Pedro Street, Suite 401",Los Angeles,90012,Los Angeles,CA,34.04778224,-118.2417865
3155,American Film Institute,Very Large,"Broadcasters, Producers, TV, Film & Digital Media",2021 N. Western Avenue,Los Angeles,90027,Los Angeles,CA,34.10783451,-118.3101313
3158,MONA (Museum of Neon Art),Small,"Museums, Visual Arts, History",136 W. 4th Street,Los Angeles,90013,Los Angeles,CA,34.04852847,-118.2480009
3163,"Jazz Bakery Performance Space, The",Medium,Performing Arts,1836 Benedict Canyon Drive,Beverly Hills,90210,Los Angeles,CA,34.10436324,-118.4370619
3166,Angeles Chorale,Small,Performing Arts,"20929 Ventura Blvd, Suite 47-120",Woodland Hills,91364,Los Angeles,CA,34.16716286,-118.589424
3177,Canyon Theatre Guild,Medium,Performing Arts,24242 Main Street,Newhall,91321,Los Angeles,CA,34.37794738,-118.5268151
3181,Symphonic Jazz Orchestra,Small,Performing Arts,P.O. Box 1421,Culver City,90232,Los Angeles,CA,34.014991,-118.394848
3183,San Fernando Valley Symphony Orchestra,Very Small,Performing Arts,20210 Haynes St,Winnetka,91306,Los Angeles,CA,34.19073765,-118.5734632
3184,Outpost for Contemporary Art,Very Small,"Museums, Visual Arts, History",6375 N. Figueroa Street,Los Angeles,90042,Los Angeles,CA,34.11759071,-118.1836634
3190,"Los Angeles Chamber Singers, Inc.",Very Small,Performing Arts,2055 Kelton Avenue,Los Angeles,90025,Los Angeles,CA,34.04414552,-118.4350837
3191,LACLA or Cinemateca,Very Small,"Broadcasters, Producers, TV, Film & Digital Media",2652 Workman Street,Los Angeles,90031,Los Angeles,CA,34.07804427,-118.2140729
3192,South Robertson Neighborhood Council Inc.,Very Small,Support & Advocacy,1836 1/2 S. Robertson Blvd,Los Angeles,90035,Los Angeles,CA,34.0456993,-118.3862713
3196,Arts & Culture Management Program,Very Small,Support & Advocacy,1000 N. Alameda St.,Los Angeles,90012,Los Angeles,CA,34.05908146,-118.2367691
3200,Los Angeles Poverty Department,Small,Performing Arts,"1226 N Alvarado St, #5",Los Angeles,90026,Los Angeles,CA,34.07867457,-118.2624264
3201,AACMS Orchestra (Afro-American Chamber Music Society Orchestra),Very Small,Performing Arts,3500 West Manchester Boulevard,Inglewood,90305,Los Angeles,CA,33.95975133,-118.3325534
3203,"Plaza de la Raza, Inc.",Small,Education,3540 N. Mission Road,Los Angeles,90031,Los Angeles,CA,34.06730718,-118.2032477
3208,L.A. Theatre Works,Large,Performing Arts,681 Venice Blvd,Venice,90291,Los Angeles,CA,33.99058487,-118.4595068
3213,"New Education Options, Inc.",Very Small,Community,14431 Ventura Blvd. #312,Sherman Oaks,91423,Los Angeles,CA,34.1508848,-118.4479551
3215,Kenneth Walker Dance Project,Very Small,Performing Arts,PO Box 41,Lomita,90717,Los Angeles,CA,33.794899,-118.31645
3216,About Productions,Small,Performing Arts,145 North Raymond,Pasadena,91103,Los Angeles,CA,34.14817409,-118.1490026
3217,Israel Independence Day Festival,Small,Community,18155 Elkwood St.,Reseda,91335,Los Angeles,CA,34.21318669,-118.5292789
3221,International Family Film Festival (IFFF),Very Small,"Broadcasters, Producers, TV, Film & Digital Media","4531 West Empire Avenue,Hanger 3, Ste. 200",Burbank,91505,Los Angeles,CA,34.19440346,-118.3594045
3222,Gay Men's Chorus Los Angeles,Large,Performing Arts,1125 N. Mccadden Pl.,Los Angeles,90038,Los Angeles,CA,34.09189076,-118.3377782
3224,Piece by Piece,Small,Education,1815 South Soto Street,Los Angeles,90023,Los Angeles,CA,34.01563556,-118.2213549
3226,Hae Kyung Lee & Dancers,Very Small,Performing Arts,PO Box 32087,Los Angeles,90032,Los Angeles,CA,34.080616,-118.174263
3227,Diavolo Dance Theater,Large,Performing Arts,616 Moulton Ave,Los Angeles,90031,Los Angeles,CA,34.06569713,-118.2189607
3228,Dance Resource Center of Greater Los Angeles,Very Small,Performing Arts,PO Box 41092,Los Angeles,90042,Los Angeles,CA,34.118577,-118.189925
3232,Southern California Library for Social Studies and Research,Small,"Museums, Visual Arts, History",6120 S. Vermont Avenue,Los Angeles,90044,Los Angeles,CA,33.9844992,-118.2913901
3252,SASSAS (Society for the Activation of Social Space through Art and Sound),Very Small,Performing Arts,P.O. Box 411453,Los Angeles,90041,Los Angeles,CA,34.137442,-118.206258
3258,Imaginaction Theatre Inc.,Very Small,Performing Arts,"788 East Sierra Madre Blvd, Sierra Madre CA",Sierra Madre,91024,Los Angeles,CA,34.16186528,-118.038818
3263,University Campus Choir,Very Small,Performing Arts,1651 Amherst Av,Los Angeles,90025,Los Angeles,CA,34.03685649,-118.4611016
3268,LA Commons,Small,Community,4343 Leimert Boulevard,Los Angeles,90008,Los Angeles,CA,34.00496264,-118.3301119
3277,Geffen Playhouse,Very Large,Performing Arts,10886 Le Conte Avenue,Los Angeles,90024,Los Angeles,CA,34.06359026,-118.4449041
3287,501 (see three) ARTS,Very Small,Performing Arts,11405 Biona Drive,Los Angeles,90066,Los Angeles,CA,34.01134185,-118.422297
3290,Pacific Ballet Dance Theatre,Very Small,Performing Arts,237 East Palm Avenue,Burbank,91502,Los Angeles,CA,34.18281721,-118.3103346
3297,Peninsula Symphony Association,Very Small,Performing Arts,608 Silver Spur Road,Palos Verdes Peninsula,90274,Los Angeles,CA,33.77210401,-118.3711255
3302,CBLA,Very Small,Performing Arts,3470 Olympiad Drive,Los Angeles,90043,Los Angeles,CA,34.00207718,-118.3333422
3311,Ark Theatre Company,Very Small,Performing Arts,1647 S. La Cienega Boulevard,Los Angeles,90035,Los Angeles,CA,34.04793352,-118.3762228
3313,Heidi Duckler Dance Theatre,Small,Performing Arts,2934 1/2 Beverly Glen Circle #25,Los Angeles,90077,Los Angeles,CA,34.12727046,-118.4445049
3314,"Great Leap, Inc.",Very Small,Community,1145 Wilshire Blvd.,Los Angeles,90017,Los Angeles,CA,34.05271737,-118.2639862
3318,Rogue Artists Ensemble,Very Small,Performing Arts,3352 California Ave,Signal Hill,90755,Los Angeles,CA,33.8180677,-118.180364
3321,Street Poets Inc.,Medium,"Broadcasters, Producers, TV, Film & Digital Media",2116 Arlington Avenue,Los Angeles,90018,Los Angeles,CA,34.03785057,-118.3175992
3322,San Pedro City Ballet,Small,Performing Arts,1231  Pacific Ave,San Pedro,90731,Los Angeles,CA,33.73261489,-118.2882278
3324,LA Stage Alliance,Medium,Support & Advocacy,644 S. Figueroa Street,Los Angeles,90017,Los Angeles,CA,34.04958929,-118.2591684
3326,"Ghost Road Company, The",Very Small,Performing Arts,P.O. Box 2323,Culver City,90230,Los Angeles,CA,34.001758,-118.394799
3331,Friends of CACLA,Very Small,Education,6230 Wilshire Blvd.,Los Angeles,90048,Los Angeles,CA,34.06316891,-118.3639671
3332,"Pan African Film Festival, The",Small,"Broadcasters, Producers, TV, Film & Digital Media","3775 Santa Rosalia Dr, Los Angeles, CA",Los Angeles,90008,Los Angeles,CA,34.0096299,-118.3391249
3338,"Definiens Project, The",Very Small,Performing Arts,3500 Overland Ave #110-21,Los Angeles,90034,Los Angeles,CA,34.0248008,-118.4115487
3341,LACDC (L.A. Contemporary Dance Company),Small,Performing Arts,618 Moulton,Los Angeles,90031,Los Angeles,CA,34.06567016,-118.2189738
3343,LA Artcore Center,Small,Education,120 Judge John Aiso Street,Los Angeles,90012,Los Angeles,CA,34.05052611,-118.2406327
3349,"Friends of Villa Aurora, Inc.",Medium,Support & Advocacy,520 Paseo Miramar,Pacific Palisades,90272,Los Angeles,CA,34.04611612,-118.5557079
3350,Burbank Chorale,Very Small,Performing Arts,PO Box 501,Burbank,91503,Los Angeles,CA,34.180668,-118.307534
3355,"Tia Chucha's Centro Cultural, Inc.",Small,Community,10258 Foothill Blvd.,Sylmar,91342,Los Angeles,CA,34.27299575,-118.3531969
3356,Rhapsody In Taps Incorporated,Very Small,Performing Arts,4812 Matney Avenue,Long Beach,90807,Los Angeles,CA,33.84505357,-118.1742158
3361,Interact Theatre Company,Very Small,Performing Arts,P.O. Box 349,North Hollywood,91603,Los Angeles,CA,34.172067,-118.37692
3368,Beverly Hills International Music Festival,Very Small,Performing Arts,910 S. Bedford Street,Los Angeles,90035,Los Angeles,CA,34.06052879,-118.3800123
3371,"Young Storytellers Foundation, The",Small,Education,143 N. Larchmont Blvd.,Los Angeles,90004,Los Angeles,CA,34.0742023,-118.3239864
3378,"Da Camera Society of Mount St. Mary's College, The",Medium,Education,10 Chester Place,Los Angeles,90007,Los Angeles,CA,34.03064271,-118.2775045
3379,Imagination Workshop,Small,Community,c/o UCLA Semel Institute,Los Angeles,90024,Los Angeles,CA,34.060189,-118.4364
3384,VCC (Valley Cultural Center),Large,Performing Arts,"21550 Oxnard Street,",Woodland Hills,91364,Los Angeles,CA,34.153026,-118.602986
3394,Los Angeles Bach Festival,Very Small,Performing Arts,540 So. Commonwealth Ave,Los Angeles,90020,Los Angeles,CA,34.06458882,-118.2855737
3397,Outfest,Large,"Broadcasters, Producers, TV, Film & Digital Media",3470 Wilshire Boulevard,Los Angeles,90010,Los Angeles,CA,34.06165676,-118.2997058
3399,California African American Museum,Medium,Community,600 State Drive,Los Angeles,90037,Los Angeles,CA,34.01642603,-118.2838893
3402,Latino Arts Network,Very Small,Community,"1443 E. Washington Blvd., #224",Pasadena,91104,Los Angeles,CA,34.16915856,-118.1205941
3408,Invertigo Dance Theatre,Small,Performing Arts,"8383 Wilshire Blvd, Suite 649",Beverly Hills,90211,Los Angeles,CA,34.06471583,-118.3738794
3410,JC Culture Foundation,Very Small,Community,13021 E. Andy Street,Cerritos,90703,Los Angeles,CA,33.86212947,-118.0541841
3415,Latina Dance Project,Very Small,Performing Arts,2159 Lyric Ave.,Los Angeles,90027,Los Angeles,CA,34.10034474,-118.2742757
3422,"Syzygy Theatre Group, The",Very Small,Performing Arts,1125 E. Broadway,Glendale,91205,Los Angeles,CA,34.14634182,-118.2409332
3434,Circus Theatricals,Small,Performing Arts,4220 Motor Avenue,Culver City,90232,Los Angeles,CA,34.01442559,-118.3976538
3454,Lambda Literary Foundation,Small,"Broadcasters, Producers, TV, Film & Digital Media","5482 Wilshire Blvd, #1595",Los Angeles,90036,Los Angeles,CA,34.06215712,-118.3478839
3462,Santa Monica History Museum,Small,"Museums, Visual Arts, History",1350 Seventh Street,Santa Monica,90401,Los Angeles,CA,34.01930146,-118.4931407
3468,Towne Singers Inc.,Very Small,Performing Arts,PO Box 156,La Canada Flintridge,91012,Los Angeles,CA,34.203774,-118.191187
